SystematicID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
SPNCRNA.283	6.84929478397765	-0.1396083201602	0.781337056160655	-0.178678739296213	0.858189964099123	0.935145672263
SPBC21C3.14c	10054.0628391106	-0.13958998946635	0.0494679688808214	-2.82182577179692	0.00477511114900775	0.0281146850303824
SPAC22F3.06c	17683.9399651071	-0.139555544913512	0.0545625797372593	-2.55771529838816	0.0105362313586125	0.0516397377861882
SPBC28E12.04	2220.89963396391	-0.139472389316769	0.0714539026089765	-1.95192122787213	0.0509475575713894	0.163663442971332
SPAC19B12.01	7631.72509824177	-0.139371384135863	0.0734953623032412	-1.89632896237476	0.0579165588250928	0.179333969324805
SPBC651.04	959.050819338797	-0.139323780600274	0.101971166209144	-1.36630565070246	0.171843048154861	0.373440210018224
SPCC1919.02	1366.05750306097	-0.139306932558666	0.0625732149124885	-2.22630294373548	0.0259938964406767	0.101590677776462
SPNCRNA.04	31.7637273028556	-0.139240556904872	0.334699889452611	-0.416016142498865	0.677398191017239	0.820975046474397
SPNCRNA.1485	9.97965347852312	-0.139145132021655	0.572575944701418	-0.243016028370202	0.807992980749456	0.907187590450522
SPCC550.09	2055.62647778409	-0.138956782311924	0.0539021788267784	-2.57794369979885	0.00993901900449805	0.0493606835849367
SPBC16G5.09	3114.28689122722	-0.138878637650757	0.0541881497988126	-2.56289683568048	0.0103802887027335	0.0510726297645346
SPCC285.06c	179.375777439314	-0.138748111102792	0.142292877529343	-0.975088237105754	0.329516492934504	0.553567657242471
SPAPB8E5.04c	3571.45642635314	-0.138686726577991	0.0486471428258092	-2.85087095607212	0.00435996600158265	0.0263298803159325
SPAC30D11.01c	1378.75838953469	-0.138440315557057	0.0659378644194759	-2.09955716303372	0.0357678143677032	0.128230335324802
SPAC8F11.06	913.292687845734	-0.138294843882793	0.0733591952203755	-1.88517395082303	0.059406356505551	0.182238832644143
SPBC26H8.06	6542.4788200034	-0.138250252984985	0.0419296641379141	-3.29719438081487	0.000976558900696306	0.00777424783837153
SPAC1071.05	5667.53728974168	-0.137834386591031	0.0510332121921722	-2.70087616809221	0.00691570820982059	0.0373884027861058
SPAC1783.02c	1775.82303191648	-0.137641494966257	0.058272193956263	-2.36204415213138	0.0181744775163116	0.0775224521478695
SPNCRNA.1066	49.0241353409957	-0.137420189545977	0.279012302679308	-0.492523764100557	0.62234912660378	0.787333048944427
SPAC144.14	1378.62037160453	-0.137317952620638	0.0739306674914123	-1.85738824333743	0.0632559379063641	0.19094457245719
SPAC1420.04c	186.473098945201	-0.137194396144459	0.168482497877469	-0.814294647057259	0.415476175547768	0.632922470199689
SPCC663.12	2478.80127649476	-0.137178359852929	0.0537181565990059	-2.55366841563337	0.0106594714187346	0.0522034452891271
SPAC2G11.08c	424.975229995517	-0.137085637650656	0.109336017769973	-1.25380126738349	0.209914248440595	0.420955998373605
SPBC18A7.02c	3483.5326231464	-0.136913047991429	0.0465918911009876	-2.93855958099385	0.00329741272474731	0.0211614545641771
SPNCRNA.1262	58.5899481869441	-0.136824345393082	0.260532544987677	-0.525171799168328	0.599463767292282	0.774625434796075
SPBC21D10.11c	8800.4213340634	-0.136611034104682	0.0451082485453302	-3.02851559327113	0.00245758393898116	0.0167005195510851
SPACUNK4.08	3102.45717824526	-0.136462010517474	0.0550146402731146	-2.4804671963685	0.0131210336330353	0.0613700814066877
SPCC1620.13	472.440675525281	-0.13634123078303	0.105255912989607	-1.29533084565513	0.19520612279321	0.403180364910025
SPBP35G2.16c	9797.15939483957	-0.13622963965978	0.0580003650781201	-2.34877210645646	0.0188354310707984	0.0797521554411993
SPBC13G1.03c	1233.09985829714	-0.13588619194842	0.0688373027349608	-1.97401970370066	0.0483795025375251	0.157792755706923
SPAC16E8.17c	2475.60445589848	-0.135778844890543	0.0536981018514985	-2.52855948737327	0.0114531675706341	0.0550289587969833
SPNCRNA.99	606.99177055666	-0.135647114096042	0.103527507032457	-1.31025191260053	0.190110629250612	0.396889062387478
SPAC26A3.09c	5567.71892177828	-0.135639470260084	0.0515561277710592	-2.63090880025759	0.00851568844898329	0.0442662363519222
SPAC3H1.03	801.981026832547	-0.135530878989176	0.0786008974754814	-1.72429174910443	0.084655188049317	0.235764141530941
SPAC9.09	145724.159990928	-0.135459065479336	0.0565226475278222	-2.39654494975061	0.0165504633678566	0.0726457752391325
SPNCRNA.656	64.9383454591876	-0.135424360448373	0.233106890424529	-0.580953914325489	0.561271514258767	0.749976905473767
SPBC27B12.07	2076.38340307354	-0.135266394050644	0.0615376845964648	-2.19810665509529	0.0279415063835514	0.106969378308403
SPCC4B3.04c	6209.0309932144	-0.13490870281658	0.0617588229099144	-2.18444420505499	0.0289296229622774	0.109621681756164
SPBP23A10.16	4376.59224451238	-0.1348821268506	0.0599948984175633	-2.24822660606613	0.02456174395441	0.0975553121893868
SPBC16G5.18	2578.19667820516	-0.134833562006601	0.0595888978403768	-2.26272958375208	0.0236523639863845	0.0948935235281811
SPAC24B11.08c	3660.39630763515	-0.134825307722061	0.0482295321002452	-2.7954927582923	0.00518206627584177	0.0299966791396767
SPNCRNA.1156	97.4346951814603	-0.134595047674648	0.204907158650818	-0.656858689373617	0.511271782931855	0.712882690305028
SPAC1851.02	4864.27534244428	-0.13446651346523	0.0583462676560635	-2.30462922252158	0.0211873479003129	0.0870959178259623
SPBC1347.08c	2669.60929801956	-0.134337390387887	0.0550933400468476	-2.43835988657896	0.0147540771028307	0.0668886624083331
SPAC17H9.01	6263.04115887125	-0.134270997634165	0.0417844913482534	-3.21341706699457	0.00131165671609558	0.0100181530409851
SPCC1442.03	2358.09383779992	-0.134260848025302	0.0563939992914894	-2.38076479256834	0.0172767392739863	0.074952470384136
SPBC1685.11	1499.69384604966	-0.134172882506662	0.0696057336134771	-1.92761250462107	0.053903342329838	0.170126560799345
SPBC21B10.09	3508.51467857145	-0.133944490641469	0.0516877259473963	-2.59141775317776	0.00955813855998152	0.0481409917881008
SPBC1683.06c	480.913225548895	-0.133866429988578	0.0937353028652676	-1.42813247406896	0.153253732044091	0.346897802169703
SPBC4C3.09	3088.21094114438	-0.133852720075151	0.054607244472882	-2.45118978932589	0.0142384856700784	0.0650705486230601
SPNCRNA.1394	45.0599910645053	-0.133294172878915	0.297208411331053	-0.44848721569472	0.653801610587057	0.808116615851228
SPAC1142.07c	2014.13629634702	-0.133202064198365	0.0551304420798673	-2.41612545035275	0.0156866557267068	0.0699671144746367
SPNCRNA.58	561.89893756068	-0.133111585861567	0.0904704620842355	-1.47132647269591	0.141202847398613	0.328886044931741
SPBC4C3.08	124.662013881861	-0.133010876646755	0.184308766731457	-0.721674172127446	0.470494825051054	0.682766676476562
SPNCRNA.1016	212.825987341306	-0.132893041255281	0.137072444593946	-0.969509529424052	0.332291027942901	0.556735046821791
SPCC24B10.05	2810.85167608511	-0.132878608644602	0.0510097225014102	-2.60496631090139	0.00918832939887906	0.0467294284412543
SPAC343.01c	5042.55426754089	-0.1328313938279	0.0537191854246456	-2.47269933037665	0.0134096908783596	0.0623983196517216
SPNCRNA.1102	223.501852576267	-0.132654642659289	0.13484168493473	-0.98378066636812	0.325223367343478	0.548830407510587
SPBC29A3.09c	8575.37714587254	-0.132573767236876	0.0507319976528533	-2.61321795652609	0.00896940812807872	0.04591034950719
SPCC1795.11	78111.5075769299	-0.132569789114827	0.080162637210541	-1.65376032685455	0.0981762198129792	0.259386649139166
SPNCRNA.1690	1663.63985986595	-0.132488505085715	0.0593308608936389	-2.2330453846477	0.0255459516354285	0.100547401768832
SPAC6F12.09	3914.03987086439	-0.132455841968717	0.0481578276056682	-2.75045301157079	0.00595129262217894	0.0331050431840226
SPBC1706.01	3967.8515483459	-0.132418779934477	0.0501673017520932	-2.63954359333172	0.00830177455125708	0.0432605608184144
SPCC1183.06	1544.94388113183	-0.132129745197794	0.0613836672994466	-2.15252282913024	0.0313561992258725	0.116452777347345
SPNCRNA.1041	66.164492208507	-0.132104187970878	0.232403566536385	-0.56842582039375	0.569745861957886	0.753852666896358
SPBC21.01	1430.20983615828	-0.132050396724978	0.0616508133893281	-2.14190842691844	0.0322008516218265	0.118617994918011
SPCC825.02	6218.73247212813	-0.131905438133973	0.0452139085706559	-2.91736419840466	0.00353003328172188	0.0222273028165563
SPAC110.01	6545.08848076284	-0.13177468240348	0.0617813404153245	-2.13292041767994	0.0329312551165015	0.120539028964495
SPBC1711.05	11257.4507263049	-0.13160665317924	0.0693428840106644	-1.89791144479943	0.057707748473155	0.178930669056724
SPAC144.08	2377.30501501443	-0.131540837340779	0.0549503106498673	-2.39381426210547	0.0166741902023454	0.0728864223238888
SPBC119.17	13479.4943668465	-0.131529272988208	0.045148132282319	-2.91328270604271	0.00357650651007712	0.0224531026898709
SPBC17A3.01c	6246.51940505006	-0.131252502543563	0.0499098673105655	-2.62979065295527	0.00854374627270941	0.0443757427110365
SPCC794.08	8392.96303175537	-0.13092005024355	0.0542286720023612	-2.41422194955926	0.0157688534306583	0.0702559128845408
SPMITTRNAVAL.01	23.4717366377915	-0.130821538680709	0.381540705952537	-0.342877015845808	0.731690983478506	0.859922444849989
SPBC409.13	2876.17596166528	-0.130679549043535	0.0492999321708099	-2.65070443891826	0.00803240984600352	0.042133640737673
SPBC2G2.13c	2635.49789458979	-0.130612418589007	0.0550030946986635	-2.37463763274726	0.0175661859235553	0.0757937335532329
SPCC364.06	24992.3905053319	-0.130604715835948	0.0661616202063545	-1.97402535531323	0.0483788599375756	0.157792755706923
SPBC13E7.05	3062.66553887036	-0.130603670084813	0.0616877688754892	-2.11717286044862	0.0342451798294698	0.123868299601516
SPBC15D4.09c	5620.7089136388	-0.130192404706763	0.0485782543794327	-2.68005522985373	0.00736100138984205	0.039402533866237
SPCC306.07c	1797.0141249403	-0.130164275287776	0.0637012166524412	-2.04335618890865	0.0410171910798261	0.14087451936345
SPAC1805.06c	5544.7583322889	-0.130084602093088	0.045619028755303	-2.85154256112843	0.00435076613257982	0.0262993453747468
SPAC17G6.15c	5711.22227120734	-0.130020081058437	0.0530446372362289	-2.45114469308944	0.0142402697396298	0.0650705486230601
SPBC1198.10c	1145.75870180234	-0.129944759840438	0.0875653327158052	-1.48397494545217	0.137815567517747	0.322892361400939
SPNCRNA.1581	366.101145833608	-0.129927320390424	0.113787212227877	-1.14184465764241	0.253518595937707	0.473677517932478
SPBC800.02	289.624210709493	-0.12969202479278	0.143946491001873	-0.900973854173997	0.367602221364337	0.588590135973624
SPBC725.09c	8500.95741153825	-0.129440208898908	0.0455370504619009	-2.8425250995825	0.0044757706723093	0.0267997325067426
SPNCRNA.970	305.853157840847	-0.129377707837406	0.113495215579261	-1.13993975144312	0.254311402475067	0.474181689632565
SPBC1289.15	930.482996533157	-0.129274507970903	0.0804276209205479	-1.60733969861685	0.107979870277853	0.276908378445873
SPAC343.13	1071.32763720933	-0.129228334525409	0.0694962210730021	-1.85950160354275	0.0629560721752838	0.190298057797519
SPCC737.09c	5400.58755612622	-0.12907636775366	0.0610915292972046	-2.11283576035093	0.0346148277463382	0.124900688860721
SPBC13E7.11	901.369081332821	-0.12890516707761	0.0761835552254194	-1.69203401831528	0.0906394876188998	0.246376371698997
SPAC1486.02c	2376.56593093524	-0.128897652793375	0.0549964636523041	-2.3437443834259	0.0190912505404314	0.0804596063613002
SPAC732.01	3146.16159076254	-0.12868108233857	0.0536858206697346	-2.39692866260148	0.016533142196934	0.0726199678366368
SPAC4G8.04	3081.63436164768	-0.128530316026031	0.0519040888947892	-2.47630425199381	0.0132750397538189	0.0619508668455839
SPBC609.02	384.445194173606	-0.128474422696493	0.11640984805398	-1.10363878008773	0.269749861795839	0.490730109549009
SPAC17G8.07	2301.17010007891	-0.128456950385235	0.0538525183419382	-2.38534713584969	0.0170630120267454	0.0742824376744837
SPBP16F5.02	1061.27441294535	-0.128366192481851	0.0758056895835556	-1.69335828467547	0.0903872901095815	0.246223384635429
SPAC26H5.12	6516.07708912485	-0.128313231250294	0.0573636011498102	-2.2368405866848	0.0252967608283609	0.100098841008483
SPBC1105.04c	3570.47896973053	-0.128293355223956	0.0483967961560983	-2.65086463182728	0.00802860125959963	0.042133640737673
SPAC23E2.01	7049.54818739824	-0.128252422511977	0.0457981449307005	-2.8003846598163	0.00510417442687218	0.0296397027331727
SPAC3H1.10	1992.75118547727	-0.128249523087372	0.0736753021797512	-1.74073969556951	0.0817292167900838	0.229987424794309
SPBC31F10.05	102.395468999632	-0.128216217089423	0.191526583863262	-0.669443450111142	0.50321264256635	0.708336802476962
SPAC1039.07c	916.20814810678	-0.128035648400528	0.0789254705295775	-1.62223484435923	0.104753073574314	0.27181838020285
SPNCRNA.818	7.82256457210288	-0.127982214335442	0.641641238127859	-0.199460705968432	0.841902377830083	0.928247668988132
SPNCRNA.269	105.149967779296	-0.127948516619055	0.204836947848165	-0.624635926102044	0.532210034966183	0.729147905134934
SPBC115.01c	2608.32194178006	-0.127709856614368	0.0666210011240204	-1.91696093513553	0.0552428947219113	0.172722489064025
SPBC530.09c	2017.05562699327	-0.127704373045041	0.0585363963463462	-2.18162341749643	0.0291373371393979	0.110224301991397
SPAC4D7.03	2313.74104211222	-0.127531689999091	0.0547907905179351	-2.32761179011179	0.0199327268266197	0.0830137907930154
SPBC29A3.10c	2866.84041335158	-0.127460789746507	0.0592105960116258	-2.15266858184438	0.0313447343743942	0.116452777347345
SPAC3C7.04	5554.40596384925	-0.127306021202488	0.0416952796004828	-3.05324781179818	0.00226378908958438	0.0155669223744226
SPNCRNA.1489	485.950781691321	-0.127207213007721	0.0934795125498785	-1.36080312720765	0.173575913400458	0.376218065598873
SPBC14C8.10	2098.48824539652	-0.127176074185664	0.0555223417664387	-2.290538729808	0.0219901061050818	0.0896987168695077
SPAC1039.11c	1253.68378301564	-0.127144571193484	0.0803293672670433	-1.58279064704706	0.1134691892022	0.285789263439033
SPAC1782.09c	2294.27038029464	-0.12710415461022	0.0625017035211266	-2.03361104497346	0.0419908273424872	0.143211059184721
SPAC5H10.09c	488.084354502357	-0.127094104260009	0.0977781976274621	-1.29982048497397	0.193662502825175	0.401661758030615
SPNCRNA.1443	953.70305254737	-0.126809033093617	0.0755867808077012	-1.67766151354202	0.093413196765036	0.252187817893528
SPAC31G5.11	8765.7640998143	-0.126683794997981	0.0434670854059224	-2.91447640933202	0.00356285735234126	0.0223895600151584
SPNCRNA.943	118.627138865035	-0.126359452509712	0.17154983405806	-0.736575778131887	0.461380369349786	0.675203985267924
SPAC3G6.11	2336.45888527128	-0.126289529820986	0.0577030405168673	-2.18861135721383	0.0286250996449099	0.109119223691437
SPAC13G6.01c	8892.46853447459	-0.126254204367173	0.0446092153808453	-2.83022696743922	0.00465149935202494	0.0276501904927306
SPAC17A5.05c	817.350965100516	-0.126250467019533	0.080505708580804	-1.56821757419618	0.116830364360835	0.290414579293417
SPBC685.03	762.994292132475	-0.126199265153121	0.079337675485565	-1.59065997813463	0.111686118452605	0.283215098458298
SPAC4A8.10	3224.06554420437	-0.126151935308773	0.119890873422355	-1.05222300670345	0.292697246408286	0.51589820132002
SPAC6C3.02c	7447.18273361781	-0.125882067048093	0.0553291563721038	-2.27514886006036	0.0228970014653992	0.092565139045152
SPAC9G1.14	23.7802873284874	-0.125828506441523	0.392132539398485	-0.320882594019201	0.748299364961714	0.868528734126201
SPBC1289.11	1693.18567628739	-0.12566641530308	0.0579111135166785	-2.16998789475682	0.0300077630008973	0.112831322136668
SPNCRNA.1310	74.9295819333464	-0.125632274705054	0.24748207272164	-0.507641920578065	0.611704486185979	0.78194637160007
SPAC1486.10	6014.14600423427	-0.125446630954318	0.0632968002274065	-1.98187950265456	0.0474927285592201	0.156022954536941
SPAC10F6.16	6114.44042929758	-0.125397942771936	0.0824537171131273	-1.52082825568541	0.128302941741387	0.309046972004774
SPCC1450.10c	2429.68042044482	-0.125373023558489	0.0519456431249871	-2.41354261909565	0.0157982801357839	0.0703167489634084
SPAC1F8.05	377.240165627591	-0.125356062707052	0.111114537568616	-1.12816977373138	0.25924822654673	0.479024306809925
SPCC126.10	1573.67000759538	-0.125222616377787	0.0690673999180382	-1.8130495215744	0.0698241836877734	0.206511693320735
SPBP23A10.11c	31012.9860231624	-0.125096509076821	0.107417297213219	-1.16458440420921	0.244187259727323	0.462643742534125
SPAC630.15	363.964004348568	-0.124823338174523	0.112633788234667	-1.10822285329212	0.267765583427077	0.488337814634327
SPBC119.18	2092.56922411507	-0.124704680122248	0.0560628028483044	-2.22437469742061	0.0261232447774399	0.101915884122052
SPAC6F12.10c	51430.8390844073	-0.124682740848345	0.0744194874231021	-1.67540445608658	0.0938549029142361	0.252949923055905
SPNCRNA.1468	114.990658427195	-0.124644986475309	0.176743070791595	-0.70523266296693	0.480665457655888	0.690847749035761
SPBC28E12.02	16.6066108096649	-0.124288969143776	0.467887232488753	-0.265638727696557	0.7905174564244	0.898856018617998
SPAC144.09c	1979.51854041481	-0.124190397193443	0.0638886778289805	-1.94385611682059	0.0519128043913259	0.165419516259312
SPACUNK4.20	152.049044029803	-0.124121319300659	0.164974675997366	-0.752365892221185	0.451831052117776	0.665839723192831
SPNCRNA.1036	106.950060632535	-0.124003453826436	0.184285115943114	-0.672889143498244	0.501017819503279	0.707442336870235
SPNCRNA.1268	117.924516194018	-0.123885148038672	0.193076887448557	-0.641636343302249	0.521109329799936	0.720371317391087
SPCC895.03c	2150.62815519228	-0.123880243593584	0.0581624288159936	-2.12990148649912	0.0331797474026783	0.121238835212895
SPAC19G12.13c	1138.98596728854	-0.123877554685875	0.0680107494249475	-1.82144081242009	0.0685398760527513	0.20385313650741
SPAC22E12.01	1953.73338592456	-0.123862747607529	0.0754857186336205	-1.64087657704781	0.100823038095823	0.263994976400242
SPAC2F7.10	2526.37245032216	-0.123805582874101	0.0511175413903449	-2.42197843453961	0.0154362665660393	0.0691418376109044
SPAC15E1.05c	2285.54435509924	-0.123738983198521	0.0528815032958336	-2.3399293795846	0.0192873865465816	0.081070889014009
SPNCRNA.639	99.5276682270984	-0.123734854624579	0.214295639877456	-0.577402576624222	0.563667534020174	0.750603708473124
SPBP23A10.10	5071.13881185865	-0.123523782336152	0.0553008599844314	-2.23366838003835	0.0255049009985696	0.100546339526659
SPBC1778.07	2661.32344831782	-0.123411613670197	0.0552616037595972	-2.23322533683732	0.0255340882940931	0.100547401768832
SPAC644.11c	2687.42410758081	-0.123344981086196	0.0495122921451703	-2.49119916978491	0.0127312729450802	0.0599002145162519
SPAC17A2.07c	594.590630107512	-0.12330045130608	0.0844644742036662	-1.45979066901867	0.144347613801718	0.333295408487032
SPCC794.11c	7339.52846111325	-0.123282149905352	0.0430621442567597	-2.86288925071352	0.00419797268041158	0.0256938597903301
SPMITTRNAILE.01	314.057172922018	-0.12325105029815	0.138786258237036	-0.888063788618371	0.374506439724772	0.595737436825346
SPAC9E9.06c	23247.007547747	-0.122951460377878	0.035772308018477	-3.43705696357002	0.00058807191165255	0.00520523081246008
SPAC1751.02c	2513.93529371195	-0.122678644029346	0.0497853044293295	-2.46415373844884	0.01373371897553	0.0633948467910463
SPAC3F10.03	27154.5975773709	-0.122649481317497	0.0542211630715882	-2.26202232430099	0.0236960240508546	0.0950086321230414
SPCC188.13c	6011.01008840234	-0.122632940476914	0.0442617728153799	-2.77062875426224	0.00559481757090942	0.0317339652569813
SPAC9G1.04	2675.05758002073	-0.122473488911086	0.0589628772214972	-2.07712877461877	0.0377896754441788	0.133087129856487
SPNCRNA.1146	124.016215832578	-0.122431821482416	0.200068194027033	-0.611950450584229	0.540570540962597	0.735792670703325
SPAC222.05c	1966.95348809417	-0.122128398013268	0.0549526298812594	-2.22243045104777	0.0262542293404852	0.102105143151997
SPCC417.12	84.6847026891116	-0.12188461477251	0.212492336955321	-0.573595342396455	0.566241664291322	0.751357120745333
SPCC4B3.06c	863.406049076283	-0.121870528361457	0.0785871264566611	-1.55076962164618	0.120956903108509	0.297102733757625
SPNCRNA.1176	196.784384855913	-0.121764392845348	0.148637951795384	-0.819201229393754	0.41267161361317	0.630208445558309
SPAC31G5.05c	7882.25248239176	-0.121630757144138	0.0395903848691457	-3.07222972310456	0.00212466144112763	0.0148679450571523
SPBC1271.02	18342.9422254261	-0.121447982609349	0.0429082831432607	-2.83040880950334	0.0046488561329713	0.0276501904927306
SPCPB16A4.06c	323.841775168622	-0.121390545544521	0.157583360494188	-0.770325909815827	0.441106590660411	0.656744905212673
SPCC1235.02	17112.8045531002	-0.121273592390819	0.101917767144879	-1.18991610381754	0.234079368331527	0.449425113203467
SPBC16A3.12c	2298.22593208382	-0.121255974319732	0.0594510256080126	-2.03959432288397	0.0413907479670088	0.14178796113382
SPAC8E11.07c	1649.62905232201	-0.120915308159409	0.0637708733068027	-1.89608989009268	0.0579481592163218	0.179333969324805
SPAC227.19c	503.597821662184	-0.120752305778073	0.0930987461049992	-1.2970347166855	0.194619241926379	0.402721619728127
SPBC17D11.03c	1476.38589159951	-0.12067138763882	0.122100369908905	-0.988296658960566	0.323007381218323	0.54699248895216
SPNCRNA.1029	257.051167404897	-0.120669847084433	0.123820260374617	-0.974556560609286	0.329780270055295	0.553734225936761
SPAC10F6.17c	3084.2120842395	-0.120349464637619	0.0550141512395635	-2.18760922282611	0.0286980794585438	0.109229610432962
SPBC1652.02	8944.78543967187	-0.120280542093494	0.0555283116811711	-2.16611199677947	0.0303026296835467	0.113737901006192
SPAC4G9.06c	4073.31128633284	-0.120190066313381	0.0506874241682833	-2.37120090999984	0.0177303902587537	0.076243080604546
SPAC17A5.14	10476.7822568931	-0.120151421703867	0.0498636975569112	-2.40959711354607	0.0159701451788279	0.0708964331181975
SPNCRNA.1250	184.313475686215	-0.120102853413101	0.15170465672639	-0.791688640314545	0.4285422475888	0.645304304969421
SPBC4B4.12c	972.018929531979	-0.120064752093292	0.0718302596763368	-1.6715065855852	0.0946216590112634	0.254153055329872
SPBC32H8.12c	141071.751205939	-0.119703299994802	0.0471538079310124	-2.53857122567771	0.0111306143701838	0.0538460437557596
SPBC8D2.16c	1536.08616283398	-0.119698623448657	0.0700165627540495	-1.70957583092343	0.0873443381092347	0.241242173185079
SPBC336.15	3134.58295565744	-0.11960932939717	0.0585639224751736	-2.04237223775226	0.041114621446639	0.141056487741523
SPAP8A3.03	4474.88075640344	-0.119251414411832	0.0486351291701401	-2.45196047479703	0.0142080267528846	0.0650168318677421
SPBC15C4.02	2951.28782790868	-0.119171070422886	0.0484933529366675	-2.45747227622152	0.0139918609859529	0.0641584348852555
SPAC23H4.03c	5018.85379130398	-0.119118012476427	0.0481640416339317	-2.47317310664618	0.0133919257557741	0.0623613740072622
SPAC16C9.01c	1309.92570582115	-0.118898143573735	0.0883379212207928	-1.34594681344787	0.178319669907051	0.38133252860514
SPAC13G7.11	2342.64055643353	-0.118888291197832	0.0515515449461469	-2.30620229368545	0.0210993314857428	0.0869029571317389
SPNCRNA.1188	369.262973152403	-0.118777688951863	0.11588522144912	-1.0249597616208	0.305382174352588	0.529037012698654
SPBC32C12.03c	2646.64223609721	-0.118774144129207	0.0514764985875886	-2.30734699111497	0.021035483828818	0.0867525769080623
SPCC584.01c	18945.5175295293	-0.11876154657966	0.0788081911612176	-1.50696957803168	0.131818455239685	0.31532341691698
SPNCRNA.925	268.637474983107	-0.118733653640651	0.145211555909491	-0.81765981293291	0.413551463586531	0.631081789101485
SPBC651.10	2272.55255575296	-0.118723004469632	0.0628050774669063	-1.89034086507084	0.0587123867251576	0.180896853662415
SPAC1834.11c	9006.8010947992	-0.118719787388519	0.0798141955285453	-1.48745203284119	0.136895463032247	0.321924973644192
SPNCRNA.1059	154.787328482227	-0.118694474962625	0.185656026045605	-0.639324655874455	0.52261175203181	0.721273950355889
SPAC1142.06	8071.67698233253	-0.118565938955022	0.0406198404515919	-2.91891690456837	0.00351249840483	0.0221388553877418
SPAC16E8.14c	1380.53835029704	-0.118414579095846	0.0751254919169072	-1.57622367686881	0.114974263797724	0.28801444430759
SPBC405.02c	1525.30996849006	-0.118410377482808	0.0664569537846016	-1.78176053429406	0.0747882906127054	0.216058844114175
SPCC584.14	1448.65396803078	-0.118396400312921	0.0706486608895985	-1.67584776303032	0.0937680158087396	0.25282310804506
SPNCRNA.957	58.4126285548916	-0.118235330907883	0.264135661166774	-0.447631078611645	0.654419469805956	0.808577124572856
SPAC323.05c	1691.64242189567	-0.118229498640424	0.0592216740394061	-1.99638900044862	0.045891597162501	0.152419658393717
SPNCRNA.1299	16.6659550864075	-0.1182099684478	0.470368181242728	-0.251313700972471	0.80157158317485	0.905745921027377
SPAC22E12.09c	5232.99058512004	-0.118179331909522	0.0554038193285095	-2.13305388223858	0.032920306342099	0.120539028964495
SPAC105.03c	3589.61340104398	-0.118144115707876	0.0524432143711354	-2.25280080797073	0.024271711237443	0.0967351851689479
SPBC13A2.01c	2970.01139398683	-0.117617328992675	0.0562762398204675	-2.0899997826418	0.0366178192285105	0.130349578599751
SPAC25B8.10	3518.76370238812	-0.117616042535991	0.0554323441443516	-2.12179449293551	0.0338549993104702	0.122956500270461
SPAC17H9.08	1829.80055500769	-0.117530415741723	0.0758728893916957	-1.54904362657088	0.121371233029917	0.297889874725787
SPBC1198.05	14251.2864429514	-0.117341493931769	0.0400319991580017	-2.93119245603088	0.00337663520116846	0.0215608688348251
SPAC27D7.12c	649.049926040996	-0.117289694889684	0.0917467028428154	-1.2784077384299	0.20110569692728	0.410423748680851
SPAC29A4.14c	2693.98855475413	-0.117218493442667	0.0572054802905297	-2.04907804020435	0.0404544844322705	0.139540440002396
SPAC227.06	1836.81988079302	-0.11696007622792	0.0604059528357886	-1.93623427389469	0.0528390145205523	0.167684612580973
SPAC27E2.10c	2313.01510185667	-0.116882821687136	0.0514193733787149	-2.27312808396688	0.0230184624848226	0.0928786912849137
SPNCRNA.813	192.402715448787	-0.116880171900662	0.157487817799216	-0.742153733120327	0.457994197083682	0.671957736682877
SPAC13A11.05	10309.1204416706	-0.116869844222473	0.0461367270203056	-2.53311952906925	0.0113052395115097	0.0545245860026993
SPBC409.20c	5218.26158386426	-0.116777657918893	0.0452802764727285	-2.57899613287975	0.00990878959316246	0.0493263431747468
SPAC1527.03	8828.81324691286	-0.116685498655403	0.0525364942433511	-2.22103702075953	0.0263484540436112	0.102408841282792
SPAC589.12	12421.8591324695	-0.116636358185954	0.0513935239107417	-2.26947578820482	0.0232394079575112	0.0935699869146885
SPAC4A8.12c	2582.32481648973	-0.116446149633497	0.0499592431960048	-2.33082293053649	0.019762698471437	0.0826309928841966
SPAP27G11.15	632.686393095453	-0.116426497926997	0.116836538489097	-0.996490476631689	0.319011891975041	0.543270318853122
SPBC16E9.15	1447.24511952914	-0.116367012040128	0.0607018067192916	-1.91702715832254	0.0552344814855854	0.172722489064025
SPAC4H3.16	1597.02448230548	-0.116276981967005	0.0582759076572979	-1.99528392849396	0.0460119217433712	0.152541993068043
SPAC16E8.18	630.949978495287	-0.116185815824569	0.0985165892272776	-1.1793528048005	0.23825771971933	0.454749877380781
SPAC12G12.06c	7264.02336281475	-0.116063850385543	0.0567824556039636	-2.04400900156634	0.040952657892605	0.140729030668307
SPAC13G7.10	1696.14965109006	-0.116032260043769	0.0659460564274832	-1.75950263487495	0.0784921731028394	0.223704455628074
SPNCRNA.43	8.49060312115138	-0.116014375010447	0.648462828085558	-0.178906746826111	0.85801092506012	0.935145672263
SPBC530.16	306.567379278535	-0.115770456062242	0.109885533976179	-1.05355502105799	0.292086691246031	0.515380322894224
SPAC3F10.11c	14826.8797072549	-0.115522958144813	0.0425443595452365	-2.71535308980218	0.00662051426228435	0.0362244862264817
SPAC26A3.11	2549.97287116976	-0.115426425498944	0.0502042058182962	-2.29913856055618	0.0214970724725263	0.0881407745369022
