SystematicID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
SPAC19G12.06c	11678.7109742264	-0.0642827844077383	0.0668723415771834	-0.961276110446106	0.336413356402993	0.985026977253404
SPCC330.14c	19857.0270311922	-0.0642749098977084	0.0786807580015128	-0.816907609055731	0.413981229085147	0.985026977253404
SPCC162.12	2019.69862455586	-0.0642636972467158	0.0665176861307403	-0.966114442411687	0.333986918469239	0.985026977253404
SPAC3G6.11	2286.16928446794	-0.0641731689581828	0.05936968029834	-1.08090811059963	0.27973799046742	0.965474684122549
SPBC3B8.08	1054.14537753614	-0.064077676017171	0.0752124029204176	-0.851956240315467	0.394238380196224	0.985026977253404
SPCC18B5.10c	1348.43716978738	-0.0640514179713184	0.0605007669927373	-1.05868770190975	0.289742030512731	0.96862035527532
SPAC29A4.13	1502.37760502143	-0.0640446953484595	0.0691125767480176	-0.926672081435548	0.354096817225473	0.985026977253404
SPBC3B8.10c	1940.32684326568	-0.0639620279063464	0.0882185330607815	-0.725040710689186	0.468427055506397	0.994761126052684
SPBC3B9.05	1191.53031722615	-0.0639303080294407	0.0850217127369054	-0.751929195160644	0.452093639893425	0.994761126052684
SPAC16E8.09	3625.83152831256	-0.0639038128094587	0.0719115725813561	-0.888644351883169	0.374194246924728	0.985026977253404
SPAC1639.02c	5009.48958287288	-0.063862813903155	0.0570238987858428	-1.11993068280014	0.262743301945352	0.953775113564419
SPBC23E6.07c	4977.93650897234	-0.0638284899086016	0.0499928839420206	-1.276751506927	0.20168999076033	0.93357039526957
SPBC244.01c	2717.83981235137	-0.0638180942782033	0.0624976187482101	-1.02112841347305	0.307193602944739	0.979475595712607
SPAC12B10.15c	376.051366987883	-0.0637472639723794	0.105758756440411	-0.602761096271942	0.546667630809607	0.996246089110914
SPBC8E4.12c	185.43005486687	-0.063687603311788	0.193262946773045	-0.329538612419991	0.741748613727871	0.996246089110914
SPAPB1A10.03	574.425569421422	-0.0635919639764714	0.0892864209615847	-0.712224359444665	0.476325854913994	0.994761126052684
SPAC17C9.02c	1055.34124102212	-0.0635550328094086	0.127334619634225	-0.499118252302271	0.61769607983596	0.996246089110914
SPAC22E12.13c	6025.95013289297	-0.0635230678284584	0.0846848922868939	-0.750110983352923	0.453187865051875	0.994761126052684
SPCC895.09c	7235.43833972201	-0.0634935957490578	0.0484802087772704	-1.30968074087227	0.190303861471559	0.93357039526957
SPNCRNA.1666	134.726011126203	-0.0634653999191342	0.187277741785272	-0.338883838058567	0.734697240165526	0.996246089110914
SPCC584.11c	6325.89992564361	-0.0634494622899496	0.057722109064717	-1.09922286829144	0.271670866294108	0.960758038472811
SPAC17G8.09	733.63521824357	-0.063435292322653	0.101550895471972	-0.624665021690147	0.532190934722539	0.994761126052684
SPCC1223.02	21.0833943245303	-0.063406041289247	0.600878105766122	-0.105522302578164	0.915961373883921	NA
SPNCRNA.1174	144.789717208021	-0.0633908473911015	0.175756691947543	-0.360673876417868	0.718343255645184	0.996246089110914
SPAC19A8.08	5858.04055943247	-0.0633869204625779	0.0530501743297635	-1.19484848567246	0.232146232799279	0.945285253494495
SPNCRNA.874	26.5512082224378	-0.0633191535468798	0.376830188523887	-0.168031000368926	0.866558891031509	NA
SPAC18G6.14c	71602.9113724112	-0.0632943581711487	0.0818884018306167	-0.772934344256356	0.439561237887403	0.992154728611962
SPBC18H10.15	1567.19650409999	-0.0632831771328128	0.0629906807371494	-1.00464348681806	0.315068549470323	0.985026977253404
SPBC25D12.06	3127.14766672281	-0.0632054093043539	0.0484334307989387	-1.30499550128377	0.191894379660955	0.93357039526957
SPBC725.11c	2525.45551303655	-0.0631810073583669	0.0771675291043855	-0.81875120392803	0.412928376180286	0.985026977253404
SPBC8D2.09c	520.273669842179	-0.0631749717857338	0.0915601031493845	-0.689983624009914	0.490204485666197	0.994761126052684
SPAC926.06c	5200.42715820526	-0.0631377887074671	0.0697590965839354	-0.905083233575116	0.365421293827785	0.985026977253404
SPBC4B4.07c	1720.52582765032	-0.0630519088289016	0.0646691733258626	-0.97499172459169	0.32956436488961	0.985026977253404
SPAC890.03	2490.49617327156	-0.0629236148986849	0.0660077623040825	-0.953275989099742	0.340450253761984	0.985026977253404
SPCC338.11c	2982.29701961051	-0.0628833669064902	0.0819901438079802	-0.766962515076961	0.443103802833485	0.994761126052684
SPBC17D1.07c	1293.16560940056	-0.0628272318011348	0.0847962464750015	-0.740919963003983	0.458741970539796	0.994761126052684
SPNCRNA.829	228.835105460941	-0.062823248989076	0.124708998932588	-0.503758746576383	0.614430920455097	0.996246089110914
SPBC18E5.03c	1708.05913943882	-0.0628127927247218	0.0758249126373581	-0.82839254988834	0.407448224363637	0.985026977253404
SPCC1450.07c	1096.7277597538	-0.0627997712259223	0.0708707882591421	-0.886116448942155	0.375554780129445	0.985026977253404
SPBC18H10.14	31725.087176933	-0.0627491567597591	0.0895717168134603	-0.700546545182771	0.483586047980361	0.994761126052684
SPNCRNA.608	749.931198773398	-0.0626831284014829	0.0918517496477407	-0.682438044369085	0.49496200627203	0.994761126052684
SPAC2C4.17c	3358.79884676347	-0.0626579055937946	0.0926605098493067	-0.676209376526147	0.498907720189486	0.994761126052684
SPBC28F2.06c	934.733522236398	-0.0626231063313525	0.0808977539829999	-0.774101915666438	0.438870524727798	0.992154728611962
SPCC553.01c	1576.2511469495	-0.0626197130482486	0.0868295932581292	-0.721179389405765	0.470799150919376	0.994761126052684
SPCC1020.03	515.857120861297	-0.0625001903864091	0.136839451087445	-0.456741019418948	0.647857203618582	0.996246089110914
SPAC1039.07c	990.185617270204	-0.0624308378242015	0.0937317641441854	-0.666058495689525	0.505373711861763	0.994761126052684
SPBC4C3.08	132.267787958487	-0.0623737258135296	0.208534792679539	-0.299104648255896	0.764860199752951	0.996246089110914
SPAPB15E9.06	281.770489026583	-0.0621626421323462	0.117975141565068	-0.526913053950956	0.598253968290617	0.996246089110914
SPAC13G7.09c	861.733227566714	-0.0621149360309921	0.0781380668567862	-0.794938223194569	0.426649438478685	0.988049031631513
SPBC16A3.04	1858.5317639869	-0.0619826310731495	0.0537558433558134	-1.1530398781558	0.248894016802326	0.953775113564419
SPBC1683.11c	1459.92574024145	-0.0619317294093693	0.103105692010028	-0.600662564811125	0.548064757498448	0.996246089110914
SPAC5H10.06c	6400.07978244221	-0.0619236777194803	0.0552068356028747	-1.12166685598361	0.262004113869457	0.953775113564419
SPBC12D12.04c	5452.04983424068	-0.061851110539957	0.0481673182056667	-1.28408873161389	0.199110910353531	0.93357039526957
SPAC17D4.02	2829.66399492214	-0.0618224957556649	0.0599172848180924	-1.03179735102077	0.302167060485368	0.979475595712607
SPNCRNA.1220	135.602698703078	-0.0618034663711633	0.177944162856683	-0.347319436496156	0.72835135038224	0.996246089110914
SPBC582.06c	128.74092837325	-0.061766473660944	0.204487465668598	-0.302055059751416	0.762610090338376	0.996246089110914
SPCC330.10	1264.32890513741	-0.0616670252702016	0.0693724148756159	-0.888927182090606	0.37404221579196	0.985026977253404
SPCC188.11	2248.26813125305	-0.0616628671899381	0.0504872522657481	-1.22135518220254	0.221951568471336	0.93877685038388
SPCC622.12c	18973.5178180266	-0.0615809586402295	0.0460444435018694	-1.33742432217102	0.181084169636281	0.93357039526957
SPNCRNA.983	23.8906142262346	-0.0615685476753441	0.561600212112253	-0.109630563428345	0.912702370637713	NA
SPNCRNA.850	19.5077475422908	-0.0615344841616808	0.422910089111107	-0.145502521093826	0.884314125388612	NA
SPBC119.11c	2036.85073584919	-0.0615018083320752	0.073602237505133	-0.835596992928185	0.403381661015871	0.985026977253404
SPBP8B7.17c	3894.48782242794	-0.0614985587057597	0.0723575988168739	-0.849925366669549	0.395366581437259	0.985026977253404
SPBC1105.01	7411.93048530292	-0.0614662575069456	0.0448271834916242	-1.37118267799337	0.170318016614824	0.92947502462296
SPNCRNA.902	56.5870452758596	-0.0614443528714268	0.25022092576318	-0.245560409002644	0.806022539936244	NA
SPAC13F5.01c	2946.75021757802	-0.0613819848558557	0.05069201024336	-1.210880857973	0.225941069901986	0.941784014869436
SPBC16G5.14c	64660.1868921325	-0.0613371449853397	0.0761567569259739	-0.805406472927423	0.420585157682442	0.985026977253404
SPAC15E1.03	24281.357340874	-0.0613182553553707	0.0679730593999471	-0.902096446690443	0.367005636286353	0.985026977253404
SPAC29E6.07	21.6755190203899	-0.061314747676224	0.38693381075535	-0.158463142718205	0.874091861518103	NA
SPCC1450.09c	885.266343688578	-0.0612329846124302	0.095189043537453	-0.643277653991108	0.520043953354016	0.994761126052684
SPAC227.01c	1824.50995239686	-0.0611869671932932	0.0576455020036709	-1.06143523894365	0.288492149431138	0.96862035527532
SPAC343.21	179.903542529527	-0.0611769266629572	0.157613665606643	-0.388144812364409	0.697908870991451	0.996246089110914
SPBC1198.03c	1409.75953771338	-0.0611700891968295	0.0691882242188027	-0.884111275979329	0.376636146780808	0.985026977253404
SPAC2G11.02	8521.64218608154	-0.0611588806824228	0.0597174953354018	-1.02413673478644	0.30577069561507	0.979475595712607
SPNCRNA.1193	70.7287319070132	-0.06111846435605	0.297684487337862	-0.205312896559109	0.837327668687869	NA
SPBC28E12.01c	83.4817784619479	-0.0610429703234668	0.208551418054414	-0.292699857392195	0.769751578905239	NA
SPBC12D12.09	514.829035796985	-0.0607161902292938	0.0933933177194053	-0.650112788708417	0.515619369011822	0.994761126052684
SPCC1393.14	67.7443798518595	-0.0606126403128205	0.232874671022476	-0.260280089915706	0.7946477294212	NA
SPNCRNA.24	80.2300009977243	-0.0605640862197868	0.241789698477621	-0.250482492021439	0.802214242589064	NA
SPAC17G8.05	672.162926164508	-0.0604959867378785	0.0806275022270774	-0.750314533712071	0.453065291350318	0.994761126052684
SPNCRNA.936	71.193750116295	-0.0603622067711755	0.236379201739409	-0.255361750640483	0.798443710213704	NA
SPNCRNA.33	28.0718575628315	-0.0603369015993872	0.348994042673945	-0.172888056016928	0.862739420196487	NA
SPAC30D11.10	2725.08736362312	-0.0600676045744749	0.0954648071702715	-0.629212024357186	0.529210257799645	0.994761126052684
SPBC216.01c	5988.91815216637	-0.0600484460865901	0.0512778655800819	-1.17104028038786	0.241582586577007	0.953775113564419
SPBC12D12.01	2546.9740327968	-0.0600352882835608	0.055506188278904	-1.08159630745854	0.279431945999907	0.965474684122549
SPAC1687.05	4551.6224378278	-0.0599577883750957	0.0670175930631245	-0.894657441943952	0.370970235245542	0.985026977253404
SPBC31E1.06	15817.042948096	-0.059927912564092	0.0711540215663742	-0.84222804621366	0.399660317902681	0.985026977253404
SPAC6F6.16c	2933.29639069953	-0.0598495721869361	0.0537038557963487	-1.11443715352381	0.265091691765134	0.956503738445039
SPBC800.09	7771.12228848889	-0.0598475644939762	0.0382788888758574	-1.56346138175714	0.11794411226809	0.869736147145125
SPAC1F7.13c	37560.1648742741	-0.0597739903341646	0.087817644792534	-0.680660367006864	0.496086419783426	0.994761126052684
SPBC4B4.10c	1076.63203652402	-0.0597181232577595	0.0701756118331447	-0.850981155672005	0.394779820839828	0.985026977253404
SPAC1071.13	586.235188465479	-0.0596946998326295	0.0957276858427476	-0.623588665150543	0.532897756465064	0.994761126052684
SPBC27B12.12c	15176.188501107	-0.0596092968584074	0.0397113425907255	-1.5010647580656	0.133338812916352	0.880129961173405
SPAC29A4.10	3662.08645565678	-0.0595884046578352	0.0457709853285687	-1.30188162282454	0.192956855550569	0.93357039526957
SPAC2C4.11c	3152.43739468392	-0.0594428245269567	0.0730371260581894	-0.813871351942271	0.415718653960548	0.985026977253404
SPCC1672.04c	468.276982813356	-0.0593206680514884	0.107103733728998	-0.553861812152937	0.579673421654075	0.996246089110914
SPCC18.18c	7014.78354772269	-0.0593161556909834	0.051417398547049	-1.15362031855242	0.248655864447777	0.953775113564419
SPCC18.02	3840.50625118697	-0.059300454252719	0.046037327179854	-1.28809507165892	0.197712870693396	0.93357039526957
SPBC83.13	4649.30697969903	-0.0592892151959494	0.0720447488418113	-0.822949849212894	0.410536513237454	0.985026977253404
SPAC23D3.06c	10642.0347655851	-0.0592666993178615	0.0563597902493046	-1.05157771268662	0.292993337609421	0.9724249487937
SPBC1709.05	208684.614474906	-0.0592610491027858	0.0871455114055393	-0.680024113083797	0.49648919296969	0.994761126052684
SPBC1711.04	5355.87091399809	-0.0591917159381081	0.0441337230855862	-1.34119017838855	0.179858714381559	0.93357039526957
SPAC821.09	18480.5611466079	-0.059176751466252	0.073222526766348	-0.80817685594331	0.418988779025928	0.985026977253404
SPBC776.12c	1827.53038628355	-0.0591572625989208	0.0807128705995043	-0.732934687609589	0.463598265347879	0.994761126052684
SPAC9G1.06c	3771.11841411794	-0.0591218172206799	0.0802373262098631	-0.736836831601854	0.461221582012065	0.994761126052684
SPNCRNA.636	943.363818172327	-0.0591090427921949	0.0694916819384653	-0.850591626844429	0.394996242314521	0.985026977253404
SPNCRNA.760	89.9668650803812	-0.0590347575181386	0.211168837394114	-0.279561881604526	0.779813655441979	0.996246089110914
SPBC3D6.07	772.071974177854	-0.0590172149345012	0.0825290318145577	-0.715108533771637	0.47454198120163	0.994761126052684
SPBC16E9.16c	666.509542193245	-0.0589458856932576	0.190774995944902	-0.308981192222286	0.757335833715423	0.996246089110914
SPAC2F7.10	2499.56468556241	-0.0589338128555421	0.0551232137599672	-1.06912875421538	0.285011656553446	0.967921838297198
SPBC106.12c	725.12654532798	-0.0588697554523463	0.0890563947362068	-0.661039059875755	0.508587264638807	0.994761126052684
SPBC16E9.06c	1511.87360787686	-0.0588097666059696	0.0703279629195322	-0.836221670081053	0.403030209629591	0.985026977253404
SPNCRNA.730	102.935172181404	-0.0587622139050559	0.18956194550262	-0.309989506328651	0.756568936309751	0.996246089110914
SPBC19C2.08	648.156914844022	-0.0587540852782386	0.081982403756384	-0.716667023485066	0.473579578048373	0.994761126052684
SPBC428.20c	2360.71115929305	-0.0586856420100881	0.0699704447273855	-0.838720437446631	0.401626206909163	0.985026977253404
SPCC4G3.11	1341.63589617354	-0.0585966737184254	0.0700110962165066	-0.83696266570684	0.402613553965559	0.985026977253404
SPAC31A2.10	1536.34918948161	-0.0585796739019085	0.0617899653701175	-0.948045100058244	0.343106494998688	0.985026977253404
SPCC645.07	7235.04289355395	-0.0585520837164536	0.0457293376715432	-1.28040524306325	0.200402650967605	0.93357039526957
SPBC685.02	711.246401287917	-0.0584941333890223	0.0857799352622724	-0.681909274123095	0.495296320786625	0.994761126052684
SPAC12B10.09	1217.6008507212	-0.0584106751824626	0.0692154661949411	-0.843896290721392	0.39872736113451	0.985026977253404
SPNCRNA.1427	45.1345974767903	-0.0583779892281606	0.286851749383568	-0.203512753028742	0.838734278776645	NA
SPBC16A3.07c	3033.80084580052	-0.0583592448496497	0.0469832976923657	-1.24212747329425	0.214189533521872	0.938410170439047
SPAC24B11.12c	11650.615967494	-0.0583146185549263	0.0423757758519466	-1.37613099424226	0.168781081316622	0.92947502462296
SPBC359.05	5295.89040376843	-0.0582854684983887	0.0914451104686059	-0.637382012003788	0.523876042322765	0.994761126052684
SPAC105.01c	3144.90551097085	-0.0582794346049461	0.0570764254268319	-1.02107716398001	0.307217881389767	0.979475595712607
SPAC959.05c	837.788796028067	-0.0582411450964324	0.0823794480855782	-0.706986347322087	0.479574962148279	0.994761126052684
SPAC1142.08	2186.98235164946	-0.0582034118213724	0.071177290367842	-0.817724466899189	0.413514536405883	0.985026977253404
SPNCRNA.261	146.318714858459	-0.0581840664673281	0.163045535153247	-0.356857772355685	0.721198283739592	0.996246089110914
SPCC550.08	1450.70870227511	-0.0581108401746151	0.0641305748373975	-0.906133156017306	0.36486537787782	0.985026977253404
SPAC664.06	8543.53277234759	-0.0580000394762536	0.10469448585736	-0.553993259542582	0.579583458743363	0.996246089110914
SPAC4H3.13	730.607976746003	-0.057995340560078	0.0874778182969219	-0.662971958939661	0.50734851329162	0.994761126052684
SPBC11G11.03	7711.01735916289	-0.0579891319762643	0.0830399016337287	-0.698328524424824	0.484971764512866	0.994761126052684
SPBC887.02	3023.04891569469	-0.0579583893067055	0.0548462121398179	-1.05674370290065	0.290628573741551	0.969854284954743
SPAC22E12.16c	5773.24136453599	-0.0579357381392424	0.0424914934491637	-1.36346674207994	0.172735459113131	0.92947502462296
SPBC1711.07	6651.28852341458	-0.057885970301916	0.0872568696677068	-0.66339728347302	0.50707614526041	0.994761126052684
SPAC24B11.10c	3944.5316166226	-0.0578200535893948	0.069438929493306	-0.832674898811174	0.405028104790162	0.985026977253404
SPAC821.13c	7730.9637992099	-0.0577883948174625	0.0939637650135891	-0.615007229745478	0.538549945885126	0.996246089110914
SPAC29B12.02c	6044.0150254285	-0.0577343274250737	0.0630500512168577	-0.915690412788075	0.359829294878847	0.985026977253404
SPAC144.11	25132.1101315487	-0.0576731820582521	0.0638232872050837	-0.903638539847229	0.366187098354311	0.985026977253404
SPCC1494.05c	11336.0168902028	-0.057663095701428	0.0834358064332186	-0.691107309516822	0.489498107110137	0.994761126052684
SPCC553.12c	3621.19510399031	-0.0576165688786945	0.0588767098112556	-0.978596953929648	0.327779164954809	0.985026977253404
SPAC18B11.02c	2778.51432623908	-0.0574594157573944	0.071269966678651	-0.806222009566428	0.420114850203526	0.985026977253404
SPAC23H3.14	2676.16517830593	-0.0573299292907501	0.0501702993981653	-1.14270654109046	0.253160453085694	0.953775113564419
SPCC736.11	2597.86882430606	-0.0573207139979724	0.0571873317187588	-1.00233237458725	0.316183091438043	0.985026977253404
SPCC1682.13	1344.34086138885	-0.0573126449060667	0.091837886425183	-0.62406319588765	0.532586083128957	0.994761126052684
SPNCRNA.1579	77.4701679981828	-0.0573116491040986	0.261319712750369	-0.219316210403334	0.826403735198482	NA
SPAC17H9.08	1654.43248047407	-0.0572808563584674	0.0836270635432055	-0.684955969174663	0.493371706108424	0.994761126052684
SPAC24B11.14	99.5579760503615	-0.0572562677242955	0.191867624547932	-0.29841547191299	0.765386081841423	0.996246089110914
SPAC11E3.13c	5838.06851027887	-0.0569730620140538	0.0562034331222772	-1.01369362775584	0.310728965637187	0.979475595712607
SPAC23A1.19c	4002.16804611755	-0.0568454361163286	0.046307693173899	-1.22755922871945	0.219612474957009	0.93877685038388
SPNCRNA.1073	182.386444769964	-0.0568338265006112	0.165734251508453	-0.342921429839218	0.731657569534588	0.996246089110914
SPAC8E11.01c	2145.6286674879	-0.0568287713517644	0.0630569971664367	-0.901228632910745	0.367466770033911	0.985026977253404
SPAC3F10.16c	5782.67930785616	-0.0568232554858194	0.0892269476047717	-0.636839620890277	0.524229315240651	0.994761126052684
SPBC3D6.11c	1248.86337813888	-0.0566612039125448	0.0678720003818805	-0.834824428243483	0.403816569624454	0.985026977253404
SPAC4F8.13c	8832.03756295417	-0.0566125598624153	0.0607466598374904	-0.931945229809596	0.351364831274674	0.985026977253404
SPCC330.09	6605.69251309978	-0.0565267649062871	0.0964748086313659	-0.585922539865076	0.557927569629271	0.996246089110914
SPAC1F5.03c	5961.41591391007	-0.0565222220003667	0.0408917203263076	-1.382241234884	0.166897642923726	0.928182078338053
SPNCRNA.1629	321.924854838794	-0.0565010927483184	0.117418024540489	-0.481196076747444	0.630377148947666	0.996246089110914
SPBC16H5.11c	8858.7707744573	-0.0564302252676424	0.0493980460078993	-1.14235743775409	0.253305475302003	0.953775113564419
SPBC32C12.03c	2297.9959214653	-0.0562876445492119	0.0602307422170024	-0.934533470406455	0.350028779126146	0.985026977253404
SPAC6G9.01c	1089.87988327112	-0.0562026831325108	0.0706468777634536	-0.795543765156811	0.426297263417555	0.988049031631513
SPBC20F10.10	881.107833212526	-0.0561937613833424	0.103233780215571	-0.544335015786494	0.586210955260389	0.996246089110914
SPAC9E9.03	43311.9406742729	-0.0560805260382406	0.039450811681487	-1.42153034748731	0.155162637561291	0.912924721153998
SPCC16C4.08c	2916.61546860419	-0.0560300895622978	0.106239584989891	-0.527393716453518	0.597920206124915	0.996246089110914
SPAC23A1.16c	409.996224244506	-0.0560143733126312	0.109752778805514	-0.510368611366923	0.609793242936783	0.996246089110914
SPNCRNA.1264	631.952537514198	-0.0559787797787917	0.131705152342793	-0.425031054465463	0.670814036689377	0.996246089110914
SPAC3H8.09c	1082.08905577267	-0.0559057029564918	0.0933411234651973	-0.598939683614763	0.549213107208991	0.996246089110914
SPAC31A2.05c	4429.72694185474	-0.0557757098089285	0.061184703946384	-0.911595647464513	0.361981614483127	0.985026977253404
SPBP4G3.03	17.0664406086264	-0.055761171867153	0.470943984271582	-0.11840298152104	0.905748363486295	NA
SPBC29B5.03c	35141.0775779897	-0.0557015546352772	0.0829838305198773	-0.671233832980689	0.502071578615686	0.994761126052684
SPAC2C4.12c	1866.52844564039	-0.0556964066569888	0.0732539332616447	-0.760319674003786	0.447063524611502	0.994761126052684
SPAC1B3.05	4935.53738961576	-0.0556590528612016	0.0475233886640224	-1.17119284684634	0.241521269895227	0.953775113564419
SPCC970.09	3662.50841402614	-0.0556283569740486	0.0650378966279059	-0.855322202258615	0.392372799539599	0.985026977253404
SPCC1235.18	9.09035137174121	-0.0555664106243787	0.773199808539788	-0.0718655255868695	0.942708925679882	NA
SPAC144.12	10750.24937292	-0.0554452139201751	0.0627571444519468	-0.883488476162734	0.37697240611117	0.985026977253404
SPNCRNA.1325	197.309564760322	-0.0554358063035936	0.174114402915405	-0.318387252147817	0.750191206880696	0.996246089110914
SPCC4G3.17	4574.85478700617	-0.0553593974257252	0.0556763380056416	-0.994307445653407	0.320073211923407	0.985026977253404
SPBC1709.02c	41908.5752546597	-0.0553281078086675	0.0734416670128246	-0.753361273771276	0.451232847435612	0.994761126052684
SPBC2G2.06c	3482.16772215875	-0.055286989017287	0.0619369039752112	-0.892634043177462	0.372053182118709	0.985026977253404
SPBC1711.16	8396.83973310289	-0.0551738260263239	0.0880394818374684	-0.6266941248948	0.530859755739364	0.994761126052684
SPAC139.02c	8416.47925907112	-0.0551056249792863	0.0621332010300517	-0.886894994394922	0.375135436870077	0.985026977253404
SPBC16H5.10c	8182.45692623632	-0.0551000872526889	0.0711724460098756	-0.774177232085623	0.438825990379262	0.992154728611962
SPNCRNA.923	16.9894435685794	-0.055082161243965	0.517822845561487	-0.10637259772546	0.91528673355164	NA
SPBC1198.06c	3333.43366937441	-0.0549866963580341	0.0633140625864715	-0.868475250390634	0.385134215479348	0.985026977253404
SPCC18.01c	21647.5858919096	-0.0549682761248957	0.0768269352299241	-0.715481828871466	0.474311365128786	0.994761126052684
SPAC31A2.07c	6148.84397800616	-0.0549504329586246	0.0928744224900081	-0.591663791659501	0.554075747474627	0.996246089110914
SPBC29A10.15	2828.71404456893	-0.0548931728491659	0.0556392746725308	-0.986590374735181	0.323843490740934	0.985026977253404
SPAC513.05	4196.92715327041	-0.0548452272557834	0.0724036012692528	-0.757493084519736	0.44875450744053	0.994761126052684
SPAC9.10	1365.11134578612	-0.0547891090187467	0.0858431132661594	-0.638246994244854	0.523312910392645	0.994761126052684
SPAC1687.15	4308.89387410921	-0.0547640676101498	0.0806898744182561	-0.678698139078519	0.497329145521905	0.994761126052684
SPBC3D6.12	9210.93918222207	-0.0547615923597811	0.077489925759606	-0.706693054909691	0.479757246450778	0.994761126052684
SPBC1289.03c	27521.2544464032	-0.054730463813551	0.0752291612406631	-0.727516602750157	0.466909548375848	0.994761126052684
SPBP35G2.02	2298.20915587573	-0.0546846837245615	0.0655386839706892	-0.8343878822623	0.404062443483941	0.985026977253404
SPAC18B11.11	3970.85392266218	-0.0545746943508344	0.0597443870763351	-0.913469817358819	0.360995500700302	0.985026977253404
SPAC8C9.19	95.8849410601877	-0.0545599547014789	0.187977453472709	-0.290247333887838	0.771627026758169	0.996246089110914
SPAPB1E7.12	46855.6516061364	-0.0545358372250058	0.0759008316267885	-0.718514356906701	0.472440198811968	0.994761126052684
SPBC577.06c	15677.3593873265	-0.0544908652319957	0.0512075522403134	-1.06411774919984	0.287275361228044	0.96862035527532
SPAC15F9.01c	47.2910978452512	-0.0544668619018708	0.271125239466011	-0.200891890438326	0.840783108943525	NA
SPCC1259.03	2117.75056998796	-0.054384174592307	0.103869724778196	-0.523580617051205	0.60057026584988	0.996246089110914
SPNCRNA.1384	178.088490373936	-0.0543779906532895	0.166251847319104	-0.327082023629586	0.743605847771482	0.996246089110914
SPAC607.04	1178.72281219544	-0.054339291209829	0.075079084269064	-0.723760708309801	0.469212655411901	0.994761126052684
SPBC839.19	122.127562800477	-0.054291218933019	0.189151374908265	-0.287025240812282	0.774092993627022	0.996246089110914
SPNCRNA.1030	113.03231797673	-0.0541687125134013	0.189655418390078	-0.285616477363112	0.775171881849707	0.996246089110914
SPAC3H5.07	28609.7108771366	-0.0541371266657509	0.0734567636418281	-0.736993082484836	0.461126556086066	0.994761126052684
SPAC1610.02c	1559.66382735277	-0.0541141132121143	0.0589924508350266	-0.917305730583143	0.358982455309986	0.985026977253404
SPBC16H5.08c	30669.4209630042	-0.054112235378464	0.080477205307573	-0.672392078870711	0.501334124206195	0.994761126052684
SPBC354.06	1715.3510531683	-0.054101876071503	0.0594715134859069	-0.909710765715147	0.362975065101681	0.985026977253404
SPAP8A3.13c	2756.41112355174	-0.0540345335433315	0.0514091333958676	-1.05106874934552	0.293227015673373	0.9724249487937
SPAC8F11.04	8325.44860041256	-0.0539546582816838	0.105233954530774	-0.512711496230105	0.608153146762912	0.996246089110914
SPMITTRNAILE.01	374.03368747303	-0.0539444369218259	0.105644584438861	-0.510621885715728	0.609615847875539	0.996246089110914
SPCC1795.11	69820.2796904275	-0.0539432280818834	0.064848701471664	-0.83183204686765	0.405503752287868	0.985026977253404
SPNCRNA.633	50.3283213857002	-0.0539147663490475	0.260746876466937	-0.206770516600546	0.836189082886499	NA
SPAC5D6.08c	881.676192973328	-0.0538930340182521	0.07364386805791	-0.73180612913859	0.464286907541247	0.994761126052684
SPBC16C6.10	899.819676756757	-0.0538657718941313	0.0835746607710316	-0.644522770384993	0.519236496871918	0.994761126052684
SPNCRNA.833	381.778798040116	-0.0537959296267042	0.0993689822385134	-0.541375471649482	0.58824881015189	0.996246089110914
SPSNORNA.22	230.732910267019	-0.0537556693278455	0.180426626382197	-0.29793645431232	0.765751664178955	0.996246089110914
SPBC11B10.02c	700.502128841353	-0.0537371478481029	0.0844152833666895	-0.636580790882089	0.524397940728854	0.994761126052684
SPCC162.07	11439.5212840703	-0.0537156584880043	0.0617487695800611	-0.869906539892404	0.384351481191651	0.985026977253404
SPBC1A4.03c	11282.7317081521	-0.0536563318979945	0.0482040124190685	-1.11310924558573	0.265661513347764	0.956503738445039
SPCC594.05c	1403.95474824654	-0.0535708931407448	0.0674249928817161	-0.794525751522502	0.426889423547592	0.988049031631513
SPAC4C5.01	3117.02559832655	-0.0535345409340161	0.0528090578829521	-1.01373785256067	0.310707856949944	0.979475595712607
SPCC1450.02	7394.04648069381	-0.0535183772001574	0.0562788274366965	-0.950950466413961	0.341629521461168	0.985026977253404
SPAP8A3.14c	2608.77648180435	-0.0535069344480209	0.0579800482629725	-0.922850809046183	0.356084958456197	0.985026977253404
SPBC17D11.05	48974.8105710364	-0.0534714532743979	0.0727899923527016	-0.734598968156276	0.462583766604938	0.994761126052684
SPBC1711.15c	482.91980240295	-0.0534416415004041	0.155099241486013	-0.344564170581217	0.730422045718227	0.996246089110914
SPAC22E12.19	2964.33459069693	-0.0533726766764121	0.050708082338194	-1.05254772445242	0.292548326667364	0.9724249487937
SPAC31A2.12	3660.36311342843	-0.0533281332492967	0.0448304056636622	-1.18955277026464	0.234222218445309	0.948150862183218
SPBC4F6.14	5244.06344700476	-0.0533270816376236	0.109265154321858	-0.488052041555171	0.625512979614167	0.996246089110914
SPCC1827.07c	1793.21593685497	-0.053311220890799	0.0947978070339508	-0.562367659746667	0.573865548591103	0.996246089110914
